Class Nbr,Subject,Catalog,Section,Description,Capacity,Total Enrolled,Available Seats,Total Waitlisted,In Shopping Cart,Unmet Demand,Class Start Time,Class End Time,Meeting Days,Facility ID,Instructor,Start Date,End Date
8921,MS,331,10,Adaptive Tactical Leadership,100,89,11,0,0,0,3:30PM,5:20PM,R,WC124,Bill Nguyen,9/2/2019,12/13/2019
8919,MS,441,01,Developing Adaptive Leaders,25,20,5,0,3,0,4:00PM,7:00PM,M,SC342,Bill Nguyen,9/2/2019,12/13/2019
8922,MS,441,10,Developing Adaptive Leaders,100,89,11,0,0,0,3:30PM,5:20PM,R,WC124,Bill Nguyen,9/2/2019,12/13/2019
10245,MSE,614,101,"Thesis, Dissertation",30,1,29,0,0,0,,,,,Zijie Yan,9/2/2019,12/13/2019
9687,MSE,614,15,"Thesis, Dissertation",30,0,30,0,0,0,,,,,Babu Vijayakumar Suryadevara,9/2/2019,12/13/2019
9043,MSE,614,96,"Thesis, Dissertation",30,2,28,0,0,0,,,,,Marilyn Miller Freeman,9/2/2019,12/13/2019
9003,MT,51,01,Intro to Basic Shop Skills,15,6,9,0,1,0,4:00PM,7:00PM,TW,CB192,Jacob R Weller,9/3/2019,9/4/2019
9004,MT,51,02,Intro to Basic Shop Skills,15,7,8,0,2,0,7:00PM,10:00PM,TW,CB192,Jacob R Weller,9/3/2019,9/4/2019
9054,MT,51,03,Intro to Basic Shop Skills,15,7,8,0,1,0,4:00PM,7:00PM,RF,CB192,Jacob R Weller,9/5/2019,9/6/2019
9155,MT,51,04,Intro to Basic Shop Skills,15,15,0,0,0,0,7:00PM,10:00PM,F,CB192,Jacob R Weller,9/6/2019,9/6/2019
9155,MT,51,04,Intro to Basic Shop Skills,15,15,0,0,0,0,9:00AM,12:00PM,Sat,CB192,,9/7/2019,9/7/2019
9156,MT,51,05,Intro to Basic Shop Skills,15,14,1,0,0,0,10:00AM,5:00PM,Sat,CB192,Jacob R Weller,9/7/2019,9/7/2019
10140,MT,51,06,Intro to Basic Shop Skills,15,14,1,0,0,0,7:00PM,10:00PM,MT,CB192,Jacob R Weller,9/9/2019,9/10/2019
10141,MT,51,07,Intro to Basic Shop Skills,15,7,8,0,0,0,4:00PM,7:00PM,TW,CB192,Jacob R Weller,9/10/2019,9/11/2019
10142,MT,51,08,Intro to Basic Shop Skills,15,15,0,0,0,0,7:00PM,10:00PM,WR,CB192,Jacob R Weller,9/11/2019,9/12/2019
10143,MT,51,09,Intro to Basic Shop Skills,15,15,0,0,0,0,4:00PM,7:00PM,RF,CB192,Jacob R Weller,9/12/2019,9/13/2019
10144,MT,51,10,Intro to Basic Shop Skills,15,15,0,0,0,0,9:00AM,4:00PM,Sat,CB192,Jacob R Weller,9/14/2019,9/14/2019
10145,MT,51,11,Intro to Basic Shop Skills,15,17,-2,0,0,2,6:00PM,9:00PM,MT,CB192,Jacob R Weller,9/16/2019,9/17/2019
10146,MT,51,12,Intro to Basic Shop Skills,15,15,0,0,0,0,6:00PM,9:00PM,MT,CB192,Jacob R Weller,9/23/2019,9/24/2019
10147,MT,51,13,Intro to Basic Shop Skills,15,2,13,0,0,0,6:00PM,9:00PM,MT,CB192,Jacob R Weller,9/30/2019,10/1/2019
10351,MT,51,14,Intro to Basic Shop Skills,18,9,9,0,0,0,,,,,Jacob R Weller,9/2/2019,12/13/2019
9005,MT,52,01,Basic Lathe Operations,15,9,6,0,3,0,8:00AM,8:50AM,M,CB184,Jacob R Weller,9/16/2019,10/11/2019
9006,MT,52,02,Basic Lathe Operations,15,14,1,0,4,3,8:00AM,8:50AM,T,CB184,Jacob R Weller,9/17/2019,10/11/2019
9457,MT,52,10,Basic Lathe Operations,3,2,1,0,0,0,10:00AM,11:50AM,T,CB184L,Jacob R Weller,9/16/2019,10/11/2019
9458,MT,52,11,Basic Lathe Operations,3,3,0,0,0,0,2:00PM,3:50PM,T,CB184L,Jacob R Weller,9/16/2019,10/11/2019
9459,MT,52,12,Basic Lathe Operations,3,3,0,0,0,0,8:00AM,9:50AM,W,CB184L,Jacob R Weller,9/16/2019,10/11/2019
9460,MT,52,13,Basic Lathe Operations,3,2,1,0,0,0,10:00AM,11:50AM,W,CB184L,Jacob R Weller,9/16/2019,10/11/2019
9461,MT,52,14,Basic Lathe Operations,3,3,0,0,0,0,2:00PM,3:50PM,W,CB184L,Jacob R Weller,9/16/2019,10/11/2019
9467,MT,52,15,Basic Lathe Operations,3,3,0,0,0,0,8:00AM,9:50AM,R,CB184L,Jacob R Weller,9/17/2019,10/11/2019
9466,MT,52,16,Basic Lathe Operations,3,0,3,0,0,0,10:00AM,11:50AM,R,CB184L,Jacob R Weller,9/17/2019,10/11/2019
9465,MT,52,17,Basic Lathe Operations,3,1,2,0,0,0,2:00PM,3:50PM,R,CB184L,Jacob R Weller,9/17/2019,10/11/2019
9464,MT,52,18,Basic Lathe Operations,3,3,0,0,0,0,9:00AM,10:50AM,F,CB184L,Jacob R Weller,9/17/2019,10/11/2019
9463,MT,52,19,Basic Lathe Operations,3,3,0,0,0,0,1:00PM,2:50PM,F,CB184L,Jacob R Weller,9/17/2019,10/11/2019
9007,MT,53,01,Basic Milling Procedures,15,7,8,0,0,0,8:00AM,8:50AM,M,CB184,Jacob R Weller,10/21/2019,11/15/2019
9008,MT,53,02,Basic Milling Procedures,15,10,5,0,2,0,9:00AM,9:50AM,T,CB192,Jacob R Weller,10/22/2019,11/15/2019
9468,MT,53,10,Basic Milling Procedures,3,2,1,0,0,0,10:00AM,11:50AM,T,CB184L,Jacob R Weller,10/21/2019,11/15/2019
9469,MT,53,11,Basic Milling Procedures,3,3,0,0,0,0,2:00PM,3:50PM,T,CB184L,Jacob R Weller,10/21/2019,11/15/2019
9470,MT,53,12,Basic Milling Procedures,3,4,-1,0,0,1,8:00AM,9:50AM,W,CB184L,Jacob R Weller,10/21/2019,11/15/2019
9471,MT,53,13,Basic Milling Procedures,3,1,2,0,0,0,10:00AM,11:50AM,W,CB184L,Jacob R Weller,10/21/2019,11/15/2019
9472,MT,53,14,Basic Milling Procedures,3,2,1,0,0,0,2:00PM,3:50PM,W,CB184L,Jacob R Weller,10/21/2019,11/15/2019
9473,MT,53,15,Basic Milling Procedures,3,3,0,0,0,0,8:00AM,9:50AM,R,CB184L,Jacob R Weller,10/21/2019,11/15/2019
9474,MT,53,16,Basic Milling Procedures,3,1,2,0,0,0,10:00AM,11:50AM,R,CB184L,Jacob R Weller,10/21/2019,11/15/2019
9475,MT,53,17,Basic Milling Procedures,3,0,3,0,0,0,2:00PM,3:50PM,R,CB184L,Jacob R Weller,10/21/2019,11/15/2019
9476,MT,53,18,Basic Milling Procedures,3,0,3,0,0,0,9:00AM,10:50AM,F,CB184L,Jacob R Weller,10/21/2019,11/15/2019
9477,MT,53,19,Basic Milling Procedures,3,1,2,0,0,0,1:00PM,2:50PM,F,CB184L,Jacob R Weller,10/21/2019,11/15/2019
9009,MT,54,01,CNC Mill Procedures,15,10,5,0,0,0,5:00PM,5:50PM,M,CB192,Jacob R Weller,9/9/2019,10/4/2019
9479,MT,54,10,CNC Mill Procedures,3,1,2,0,0,0,10:00AM,11:50AM,T,CB192,Jacob R Weller,9/9/2019,10/4/2019
9480,MT,54,11,CNC Mill Procedures,3,2,1,0,0,0,10:00AM,11:50AM,W,CB192,Jacob R Weller,9/9/2019,10/4/2019
9481,MT,54,12,CNC Mill Procedures,3,3,0,0,0,0,8:00AM,9:50AM,R,CB192,Jacob R Weller,9/9/2019,10/4/2019
9482,MT,54,13,CNC Mill Procedures,3,1,2,0,0,0,8:00AM,9:50AM,F,CB192,Jacob R Weller,9/9/2019,10/4/2019
9483,MT,54,14,CNC Mill Procedures,3,3,0,0,0,0,1:00PM,2:50PM,F,CB192,Jacob R Weller,9/9/2019,10/4/2019
9010,MT,55,01,Basic Welding Procedures,25,6,19,0,1,0,10:00AM,10:50AM,M,CB184,Jacob R Weller,9/16/2019,10/11/2019
9011,MT,55,02,Basic Welding Procedures,25,17,8,0,1,0,5:00PM,6:00PM,M,CB184L,Jacob R Weller,10/21/2019,11/5/2019
9484,MT,55,10,Basic Welding Procedures,6,3,3,0,0,0,1:00PM,2:50PM,M,CB184L,Jacob R Weller,9/16/2019,10/11/2019
9485,MT,55,11,Basic Welding Procedures,6,1,5,0,0,0,1:00PM,2:50PM,T,CB184L,Jacob R Weller,9/16/2019,10/11/2019
9486,MT,55,12,Basic Welding Procedures,6,1,5,0,0,0,10:00AM,11:50AM,R,CB184L,Jacob R Weller,9/16/2019,10/11/2019
9487,MT,55,13,Basic Welding Procedures,6,1,5,0,0,0,1:00PM,2:50PM,R,CB184L,Jacob R Weller,9/16/2019,10/11/2019
9488,MT,55,14,Basic Welding Procedures,6,0,6,0,0,0,1:00PM,2:50PM,F,CB184L,Jacob R Weller,9/16/2019,10/11/2019
9489,MT,55,20,Basic Welding Procedures,6,4,2,0,0,0,8:00AM,9:50AM,T,CB184L,Jacob R Weller,10/21/2019,11/5/2019
9490,MT,55,21,Basic Welding Procedures,6,5,1,0,0,0,4:00PM,5:50PM,T,CB184L,Jacob R Weller,10/21/2019,11/5/2019
10151,MT,55,22,Basic Welding Procedures,6,4,2,0,0,0,2:00PM,3:50PM,W,CB184L,Jacob R Weller,10/21/2019,11/5/2019
9491,MT,55,23,Basic Welding Procedures,6,2,4,0,0,0,2:00PM,3:50PM,R,CB184L,Jacob R Weller,10/21/2019,11/5/2019
9492,MT,55,24,Basic Welding Procedures,6,2,4,0,0,0,9:00AM,10:50AM,F,CB184L,Jacob R Weller,10/21/2019,11/5/2019
9012,MT,56,01,Introduction to MasterCam,15,6,9,0,1,0,5:00PM,6:00PM,M,RL142,Jacob R Weller,10/7/2019,11/8/2019
9493,MT,56,10,Introduction to MasterCam,3,2,1,0,0,0,10:00AM,11:50AM,T,CB184L,Jacob R Weller,10/7/2019,11/8/2019
9494,MT,56,11,Introduction to MasterCam,3,0,3,0,0,0,1:00PM,2:50PM,T,CB184L,Jacob R Weller,10/7/2019,11/8/2019
9495,MT,56,12,Introduction to MasterCam,3,3,0,0,0,0,8:00AM,9:50AM,W,CB184L,Jacob R Weller,10/7/2019,11/8/2019
9496,MT,56,13,Introduction to MasterCam,3,0,3,0,0,0,2:00PM,3:50PM,R,CB184L,Jacob R Weller,10/7/2019,11/8/2019
9497,MT,56,14,Introduction to MasterCam,3,1,2,0,0,0,10:00AM,11:50AM,F,CB184L,Jacob R Weller,10/7/2019,11/8/2019
9265,MT,58,01,CNC Lathe Operation,15,3,12,0,2,0,5:00PM,6:00PM,M,CB163,Jacob R Weller,11/11/2019,12/13/2019
9732,MT,58,10,CNC Lathe Operation,3,1,2,0,0,0,10:00AM,11:50AM,T,CB184L,Jacob R Weller,11/11/2019,12/13/2019
9733,MT,58,11,CNC Lathe Operation,3,0,3,0,0,0,1:00PM,2:50PM,T,CB184L,Jacob R Weller,11/11/2019,12/13/2019
9734,MT,58,12,CNC Lathe Operation,3,0,3,0,0,0,2:00PM,3:50PM,W,CB184L,Jacob R Weller,11/11/2019,12/13/2019
9735,MT,58,13,CNC Lathe Operation,3,0,3,0,0,0,10:00AM,11:50AM,R,CB184L,Jacob R Weller,11/11/2019,12/13/2019
9736,MT,58,14,CNC Lathe Operation,3,2,1,0,0,0,10:00AM,11:50AM,F,CB184L,Jacob R Weller,11/11/2019,12/13/2019
8199,MT,214,01,FIRST Robotics Competition,30,0,30,0,0,0,,,,,James J Carroll Jr,9/2/2019,12/13/2019
9965,MTH,524,41,Geometry for Math Teachers,15,7,8,0,1,0,3:50PM,6:20PM,T,NT206,Daniel Francis Mattoon,9/2/2019,12/13/2019
8943,OM,331,01,Operations & Supply Chain Mgt,45,40,5,0,4,0,2:30PM,3:45PM,MW,SN214,Chen Xiang,9/2/2019,12/13/2019
8874,OM,331,02,Operations & Supply Chain Mgt,45,10,35,0,1,0,4:00PM,5:15PM,MW,SN214,Chen Xiang,9/2/2019,12/13/2019
9184,OM,331,03,Operations & Supply Chain Mgt,40,22,18,0,3,0,9:30AM,10:45AM,TR,SC166,Santosh K Mahapatra,9/2/2019,12/13/2019
9842,OM,371,01,Strategic Sourcing,30,16,14,0,1,0,1:00PM,1:50PM,MWF,SNB10M,Ha Ta,9/2/2019,12/13/2019
9843,OM,371,02,Strategic Sourcing,30,32,-2,0,2,4,11:00AM,11:50AM,MWF,SN175,Ha Ta,9/2/2019,12/13/2019
8871,OM,380,01,Project Management,40,41,-1,0,3,4,9:30AM,10:45AM,MW,SN177,Marshall G Issen,9/2/2019,12/13/2019
8872,OM,380,02,Project Management,40,32,8,0,5,0,2:30PM,3:45PM,MW,SN177,Marshall G Issen,9/2/2019,12/13/2019
8875,OM,380,03,Project Management,22,22,0,0,3,3,1:00PM,2:15PM,TR,SN112,Marshall G Issen,9/2/2019,12/13/2019
8869,OM,451,01,Quality Mgt & Lean Enterprise,53,36,17,0,6,0,2:30PM,3:45PM,TR,SN212,Hilda Cecilia Martinez,9/2/2019,12/13/2019
8873,OM,476,01,Management of Technology,25,27,-2,0,2,4,9:30AM,10:45AM,MW,SC342,James Edward Franklin Jr,9/2/2019,12/13/2019
9506,OM,484,01,Advanced Project Management,15,26,-11,0,1,12,2:30PM,3:45PM,MW,SN239,Seyedamirabbas Mousavian,9/2/2019,12/13/2019
9517,OM,484,02,Advanced Project Management,15,15,0,0,0,0,4:00PM,5:15PM,MW,SN239,Seyedamirabbas Mousavian,9/2/2019,12/13/2019
10268,OM,487,32,Spec Proj in Operations Mgmt,30,1,29,0,0,0,,,,,Luciana Echazu,9/2/2019,12/13/2019
9709,OM,602,01,Dec Anlys & Supply Chain Model,30,20,10,0,0,0,9:30AM,11:00AM,MW,SN241,Dennis Yu,10/28/2019,12/17/2019
9710,OM,602,02,Dec Anlys & Supply Chain Model,30,21,9,0,0,0,11:15AM,12:45PM,MW,SN241,Dennis Yu,10/28/2019,12/17/2019
9727,OM,606,01,Supply Chain Management,30,20,10,0,0,0,9:30AM,11:00AM,MW,SN212,Farzad Mahmoodi,9/2/2019,10/18/2019
9728,OM,606,02,Supply Chain Management,30,18,12,0,0,0,11:15AM,12:45PM,MW,SN212,Farzad Mahmoodi,9/2/2019,10/18/2019
9655,OM,650,B1,Op Strat & Int Competitiveness,30,23,7,0,0,0,,,,ONLINE,Charles Allen Riley,9/2/2019,12/13/2019
10116,OM,650,B2,Op Strat & Int Competitiveness,30,17,13,0,0,0,,,,ONLINE,Charles Allen Riley,9/2/2019,12/13/2019
8863,OS,286,01,Organizational Behavior I,71,74,-3,0,12,15,9:30AM,10:45AM,TR,SN213,Floyd S Ormsbee,9/2/2019,12/13/2019
8868,OS,286,02,Organizational Behavior I,71,72,-1,0,6,7,4:00PM,5:15PM,TR,SN213,Floyd S Ormsbee,9/2/2019,12/13/2019
8867,OS,352,01,Strategic Human Res Mgmt,40,49,-9,0,4,13,1:00PM,2:15PM,MW,SN214,Rohan Crichton,9/2/2019,12/13/2019
9185,OS,352,02,Strategic Human Res Mgmt,30,20,10,0,2,0,4:00PM,5:15PM,MW,SN175,Rohan Crichton,9/2/2019,12/13/2019
8864,OS,432,01,Org Policy and Strategy,45,23,22,0,1,0,4:00PM,5:15PM,MW,PR2001,Tyson Mackey,9/2/2019,12/13/2019
8865,OS,432,02,Org Policy and Strategy,45,46,-1,0,2,3,11:00AM,12:15PM,MW,SN177,Tyson Mackey,9/2/2019,12/13/2019
9661,OS,452,01,Advanced HR Management,10,5,5,0,0,0,2:30PM,3:45PM,MW,SN104,Rohan Crichton,9/2/2019,12/13/2019
9085,OS,466,01,Negotiations/Relationship Mgmt,20,14,6,0,4,0,8:00AM,9:15AM,TR,SNB10M,Zhaleh Semnani-Azad,9/2/2019,12/13/2019
8866,OS,466,02,Negotiations/Relationship Mgmt,22,27,-5,0,2,7,9:30AM,10:45AM,TR,SNB10M,Zhaleh Semnani-Azad,9/2/2019,12/13/2019
9723,OS,608,01,Org Behavior & Performance Mgt,30,22,8,0,0,0,9:30AM,11:00AM,TR,SN212,Stephen J Sauer,9/2/2019,10/18/2019
9724,OS,608,02,Org Behavior & Performance Mgt,30,24,6,0,0,0,11:15AM,12:30PM,TR,SN212,Stephen J Sauer,9/2/2019,10/18/2019
9241,OS,610,01,Strategic Planning,10,9,1,0,1,0,,,,,Floyd S Ormsbee,9/2/2019,12/13/2019
9862,OS,657,B1,Leading Organizational Change,30,24,6,0,0,0,,,,ONLINE,Steven Maloney,9/2/2019,12/13/2019
10114,OS,657,N1,Leading Organizational Change,30,19,11,0,1,0,,,,ONLINE,Floyd S Ormsbee,9/2/2019,12/13/2019
10255,OS,687,50,Proj in Organizational Studies,35,1,34,0,0,0,,,,,Zhaleh Semnani-Azad,9/2/2019,12/13/2019
9225,OT,501,01,Gross Anatomy,30,22,8,0,0,0,,,,,Lisa R Tebo,9/2/2019,12/13/2019
9928,OT,511,01,Dev Across the Life Span,30,22,8,0,0,0,,,,,Beth Randall,9/2/2019,12/13/2019
9941,OT,521,01,Mental Health & Occ Perform,30,22,8,0,0,0,,,,,Ashleigh Graveline,9/2/2019,12/13/2019
9226,OT,531,01,Foun in Occupation Based Pract,30,22,8,0,0,0,,,,,Alisha Marie Ohl,9/2/2019,12/13/2019
10199,OT,537,01,Bridge Science to Ped. Assess,30,17,13,0,0,0,,,,,Alisha Marie Ohl,9/2/2019,12/13/2019
9173,OT,541,01,Foundations in Research,42,22,20,0,0,0,,,,,David Schelly,9/2/2019,12/13/2019
9228,OT,551,01,Foundations Occupational Perf,30,22,8,0,0,0,,,,,Beth Randall,9/2/2019,12/13/2019
9172,OT,557,01,Bridge Sci to Upper Extr. Reha,30,17,13,0,0,0,,,,,,9/2/2019,12/13/2019
10200,OT,567,01,Bridging Science to Adult Neur,30,17,13,0,0,0,,,,,Brittany DiSalvo,9/2/2019,12/13/2019
10251,OT,587,01,ELL II: App Neuro & Hum Occ,30,17,13,0,0,0,,,,,Cindy Lynn Hammecker-McLean,9/2/2019,12/13/2019
9227,OT,591,01,Seminar A: Prof in Occ Ther,30,22,8,0,0,0,,,,,Brittany DiSalvo,9/2/2019,12/13/2019
10162,OT,597,01,Seminar C: Clinical,30,17,13,0,0,0,,,,,Ashleigh Graveline,9/2/2019,12/13/2019
10161,OT,640,01,Technology for HRQoL III,30,5,25,0,0,0,,,,,Lisa R Tebo,9/2/2019,12/13/2019
10160,OT,641,01,Occ Therapist as Educator III,30,7,23,0,0,0,,,,,David Schelly,9/2/2019,12/13/2019
10159,OT,642,01,Innovative Practitioner III,30,5,25,0,0,0,,,,,Beth Randall,9/2/2019,12/13/2019
9541,OT,700B,01,Fieldwork Level I,30,16,14,0,0,0,,,,,Cindy Lynn Hammecker-McLean,9/2/2019,12/13/2019
9553,OT,710,01,Fieldwork Level II B,30,17,13,0,0,0,,,,,Cindy Lynn Hammecker-McLean,9/2/2019,12/13/2019
8963,PA,503,01,Clinical Medicine III,30,30,0,0,0,0,,,,,Dawn M White,9/2/2019,12/13/2019
8964,PA,506,01,Basic Science III,30,30,0,0,0,0,,,,,Tushar Sirsat,9/2/2019,12/13/2019
8965,PA,509,01,Pharmacotherapeutics III,30,30,0,0,0,0,,,,,Ryan M Titus,9/2/2019,12/13/2019
8966,PA,512,01,Patient Assessment III,30,30,0,0,0,0,,,,,Dawn M White,9/2/2019,12/13/2019
8967,PA,515,01,The Patient and the PA III,30,30,0,0,0,0,,,,,Katharine Moose Matthis,9/2/2019,12/13/2019
8968,PA,600,01,Supervised Pract - Amb Med,40,2,38,0,0,0,,,,,Riane Dodge,9/2/2019,12/13/2019
8969,PA,601,01,Supervised Pract - Int Med,40,6,34,0,0,0,,,,,Riane Dodge,9/2/2019,12/13/2019
8970,PA,602,01,Supervised Pract- Gen Surgery,40,10,30,0,0,0,,,,,Riane Dodge,9/2/2019,12/13/2019
8971,PA,603,01,Supervised Pract - Emerg Med,40,5,35,0,0,0,,,,,Riane Dodge,9/2/2019,12/13/2019
8972,PA,604,01,Supervised Pract - Peds,40,7,33,0,0,0,,,,,Riane Dodge,9/2/2019,12/13/2019
8973,PA,605,01,Supervised Pract - Women's Hth,40,8,32,0,0,0,,,,,Riane Dodge,9/2/2019,12/13/2019
8974,PA,606,01,Supervised Pract - Beh Health,40,6,34,0,0,0,,,,,Riane Dodge,9/2/2019,12/13/2019
8975,PA,607,01,Supervised Pract - Elective I,40,12,28,0,0,0,,,,,Riane Dodge,9/2/2019,12/13/2019
8976,PA,608,01,Supervised Pract - Elective II,40,0,40,0,0,0,,,,,Riane Dodge,9/2/2019,12/13/2019
8977,PA,609,01,Clinical Research Elective,30,28,2,0,0,0,,,,,Dawn M White,9/2/2019,12/13/2019
8924,PE,100,01,First Year Seminar,36,42,-6,0,1,7,8:00AM,9:15AM,F,PR2001,Brenda Kozsan,9/2/2019,12/13/2019
8925,PE,100,02,First Year Seminar,36,29,7,0,0,0,9:30AM,10:45AM,F,PR2001,Brenda Kozsan,9/2/2019,12/13/2019
8659,PH,121,01,Physics Freshman Seminar,30,8,22,0,0,0,11:00AM,11:50AM,M,SC348,Daniel ben-Avraham,9/2/2019,12/13/2019
8660,PH,131,01,Physics I,225,122,103,0,0,0,10:00AM,10:50AM,MWF,SC360,Michael W Ramsdell,9/2/2019,12/13/2019
8661,PH,131,02,Physics I,225,134,91,0,0,0,11:00AM,11:50AM,MWF,SC360,Michael W Ramsdell,9/2/2019,12/13/2019
8662,PH,131,03,Physics I,225,103,122,0,0,0,12:00PM,12:50PM,MWF,SC360,Joshua David Thomas,9/2/2019,12/13/2019
8663,PH,131,11,Physics I,22,17,5,0,1,0,1:00PM,2:50PM,M,SC272,,9/2/2019,12/13/2019
8664,PH,131,12,Physics I,22,22,0,0,0,0,1:00PM,2:50PM,M,SC260,,9/2/2019,12/13/2019
8665,PH,131,13,Physics I,5,13,-8,0,1,9,3:00PM,4:50PM,M,SC272,Michael W Ramsdell,9/2/2019,12/13/2019
8666,PH,131,14,Physics I,22,20,2,0,0,0,3:00PM,4:50PM,M,SC260,,9/2/2019,12/13/2019
8667,PH,131,15,Physics I,22,21,1,0,0,0,9:00AM,10:50AM,T,SC272,,9/2/2019,12/13/2019
8668,PH,131,16,Physics I,22,18,4,0,0,0,9:00AM,10:50AM,T,SC260,,9/2/2019,12/13/2019
8669,PH,131,17,Physics I,5,16,-11,0,0,11,1:00PM,2:50PM,T,SC272,Joshua David Thomas,9/2/2019,12/13/2019
8670,PH,131,18,Physics I,22,20,2,0,1,0,1:00PM,2:50PM,T,SC260,,9/2/2019,12/13/2019
8671,PH,131,19,Physics I,5,17,-12,0,0,12,3:00PM,4:50PM,T,SC272,Joshua David Thomas,9/2/2019,12/13/2019
8672,PH,131,20,Physics I,22,19,3,0,1,0,3:00PM,4:50PM,T,SC260,Joshua David Thomas,9/2/2019,12/13/2019
8673,PH,131,21,Physics I,22,14,8,0,0,0,9:00AM,10:50AM,W,SC272,,9/2/2019,12/13/2019
8697,PH,131,22,Physics I,0,0,0,0,0,0,9:00AM,10:50AM,W,SC260,Michael W Ramsdell,9/2/2019,12/13/2019
8674,PH,131,23,Physics I,22,15,7,0,0,0,1:00PM,2:50PM,W,SC272,,9/2/2019,12/13/2019
8675,PH,131,24,Physics I,22,22,0,0,0,0,1:00PM,2:50PM,W,SC260,,9/2/2019,12/13/2019
8676,PH,131,25,Physics I,22,16,6,0,0,0,3:00PM,4:50PM,W,SC272,,9/2/2019,12/13/2019
8677,PH,131,26,Physics I,0,0,0,0,0,0,3:00PM,4:50PM,W,SC260,Joshua David Thomas,9/2/2019,12/13/2019
8678,PH,131,27,Physics I,22,13,9,0,0,0,9:00AM,10:50AM,R,SC272,,9/2/2019,12/13/2019
8679,PH,131,28,Physics I,22,19,3,0,0,0,9:00AM,10:50AM,R,SC260,,9/2/2019,12/13/2019
8680,PH,131,29,Physics I,22,13,9,0,0,0,1:00PM,2:50PM,R,SC272,,9/2/2019,12/13/2019
8681,PH,131,30,Physics I,22,12,10,0,0,0,1:00PM,2:50PM,R,SC260,,9/2/2019,12/13/2019
8686,PH,131,31,Physics I,22,14,8,0,0,0,3:00PM,4:50PM,R,SC272,,9/2/2019,12/13/2019
8687,PH,131,32,Physics I,0,0,0,0,0,0,3:00PM,4:50PM,R,SC260,,9/2/2019,12/13/2019
8688,PH,131,33,Physics I,0,0,0,0,0,0,11:00AM,12:50PM,F,SC272,Joshua David Thomas,9/2/2019,12/13/2019
10061,PH,131,36,Physics I,22,16,6,0,1,0,11:00AM,12:50PM,T,SC272,,9/2/2019,12/13/2019
10062,PH,131,37,Physics I,20,12,8,0,0,0,11:00AM,12:50PM,T,SC260,,9/2/2019,12/13/2019
10063,PH,131,38,Physics I,20,10,10,0,0,0,11:00AM,12:50PM,R,SC260,,9/2/2019,12/13/2019
8683,PH,132,01,Physics II,150,143,7,0,0,0,2:30PM,3:45PM,TR,SC360,Dmitriy Melnikov,9/2/2019,12/13/2019
8693,PH,132,02,Physics II,120,49,71,0,0,0,4:00PM,5:15PM,TR,SC360,Dmitriy Melnikov,9/2/2019,12/13/2019
8682,PH,132,10,Physics II,23,22,1,0,0,0,1:00PM,2:50PM,M,SC260,,9/2/2019,12/13/2019
8684,PH,132,20,Physics II,22,19,3,0,1,0,3:00PM,4:50PM,M,SC260,,9/2/2019,12/13/2019
8685,PH,132,30,Physics II,22,20,2,0,2,0,9:00AM,10:50AM,T,SC260,,9/2/2019,12/13/2019
9079,PH,132,40,Physics II,25,25,0,0,0,0,12:30PM,2:20PM,T,SC260,,9/2/2019,12/13/2019
8691,PH,132,50,Physics II,22,22,0,0,1,1,9:00AM,10:50AM,W,SC260,,9/2/2019,12/13/2019
8692,PH,132,60,Physics II,24,23,1,0,2,1,1:00PM,2:50PM,W,SC260,,9/2/2019,12/13/2019
8694,PH,132,70,Physics II,22,19,3,0,2,0,3:00PM,4:50PM,W,SC260,,9/2/2019,12/13/2019
8695,PH,132,80,Physics II,22,20,2,0,1,0,9:00AM,10:50AM,R,SC260,,9/2/2019,12/13/2019
8696,PH,132,90,Physics II,22,22,0,0,0,0,12:30PM,2:20PM,R,SC260,,9/2/2019,12/13/2019
8698,PH,132,95,Physics II,0,0,0,0,0,0,10:00AM,11:50AM,F,SC260,,9/2/2019,12/13/2019
8702,PH,141,01,Physics for Life Sciences I,100,48,52,0,0,0,12:30PM,1:45PM,TR,SC160,Jan Scrimgeour,9/2/2019,12/13/2019
8699,PH,141,10,Physics for Life Sciences I,25,26,-1,0,0,1,9:00AM,10:50AM,T,SC272,,9/2/2019,12/13/2019
8700,PH,141,20,Physics for Life Sciences I,0,0,0,0,0,0,9:00AM,10:50AM,R,SC272,Jan Scrimgeour,9/2/2019,12/13/2019
8701,PH,141,30,Physics for Life Sciences I,0,0,0,0,0,0,3:00PM,4:50PM,R,SC272,Jan Scrimgeour,9/2/2019,12/13/2019
8703,PH,141,40,Physics for Life Sciences I,24,22,2,0,1,0,3:00PM,4:50PM,W,SC272,,9/2/2019,12/13/2019
8707,PH,231,01,Fundamentals of Modern Physics,30,20,10,0,3,0,4:00PM,5:15PM,MW,SC166,Maria E Gracheva,9/2/2019,12/13/2019
8708,PH,232,10,Modern Physics Laboratory,13,12,1,0,0,0,9:30AM,12:15PM,T,SC266,Dipankar Roy,9/2/2019,12/13/2019
8709,PH,232,20,Modern Physics Laboratory,0,0,0,0,0,0,1:00PM,3:45PM,T,SC266,Dipankar Roy,9/2/2019,12/13/2019
8710,PH,301,11,Teaching Meth in Physics I,30,0,30,0,0,0,,,,,Dipankar Roy,9/2/2019,12/13/2019
8711,PH,301,39,Teaching Meth in Physics I,30,0,30,0,0,0,,,,,Michael W Ramsdell,9/2/2019,12/13/2019
